iso_alpha_3,year,frac_trns_mtkm_dem_freight_water_borne,frac_trns_mtkm_dem_freight_road_heavy_freight,frac_trns_mtkm_dem_freight_rail_freight,frac_trns_mtkm_dem_freight_aviation
WSM,2012,0.10791365232820306,0.7266185924449082,0.16546760022547075,1.5500141796008027e-07
WSM,2013,0.10791365232717129,0.7266185924003555,0.16546760029906488,1.5497340836797575e-07
WSM,2014,0.10791365296950292,0.7266185965989705,0.1654676011524308,1.4927909572378274e-07
WSM,2015,0.10791364824500856,0.7266185648386229,0.16546759393383667,1.9298253181536778e-07
WSM,2016,0.10791364475671843,0.7266185414319227,0.16546758861501384,2.2519634510548782e-07
WSM,2017,0.10791365234923274,0.7266185924848338,0.16546760026882357,1.5489710971662017e-07
WSM,2018,0.10791365234605836,0.7266185925522524,0.16546760021443707,1.548872522111921e-07
WSM,2019,0.1079136523496589,0.7266185925363656,0.1654676002361817,1.5487779385618253e-07
WSM,2020,0.10791366342984207,0.7266186671480515,0.1654676172155537,5.2206552697141e-08
ZAF,2011,0.1478264283539361,0.6240760234588144,0.2266671902404665,0.0014303579467830104
ZAF,2012,0.1469039688951418,0.6263625216339881,0.22525275235630718,0.0014807571145628751
ZAF,2013,0.14613596067689666,0.6284459653220186,0.22407513976038163,0.0013429342407031727
ZAF,2014,0.14546072982078065,0.6303133132323127,0.22303978568727845,0.0011861712596281816
ZAF,2015,0.14485608591964994,0.6320628616569615,0.22211266512741792,0.0009683872959706917
ZAF,2016,0.14598922855889973,0.6293239916102916,0.22385015051513404,0.0008366293156745111
ZAF,2017,0.14709471198719784,0.6264468448814305,0.22554522509817598,0.000913218033195634
ZAF,2018,0.14823499664085646,0.623703858040758,0.2272936616334787,0.0007674836849068556
ZAF,2019,0.14937847427445308,0.6209486863117014,0.2290469938210579,0.0006258455927875937
ZAF,2020,0.15058336130257555,0.6184081418586357,0.23089448733061588,0.00011400950817296695
ZMB,2011,0.10779186724364663,0.725798572864763,0.16528086313596757,0.0011286967556227937
ZMB,2012,0.107791886964787,0.7257987054739117,0.16528089331322185,0.0011285142480793892
ZMB,2013,0.10777197811520653,0.7256646526995393,0.16525036639928412,0.0013130027859700889
ZMB,2014,0.10778703342016109,0.7257660250834707,0.16527345127612847,0.0011734902202397669
ZMB,2015,0.10779304316840167,0.7258064906231165,0.16528266620938548,0.0011177999990962233
ZMB,2016,0.10779061131220025,0.7257901161640846,0.16527893728387685,0.0011403352398383353
ZMB,2017,0.10778773769449097,0.7257707671018883,0.16527453114204568,0.0011669640615749924
ZMB,2018,0.107796723271874,0.7258312700652608,0.16528830894758834,0.001083697715276852
ZMB,2019,0.1077889580654931,0.7257789843105669,0.16527640243409658,0.0011556551898433032
ZMB,2020,0.10780258162467361,0.725870716312034,0.1652972918931551,0.0010294101701373466
ZWE,2011,0.10784335821203862,0.7261452787657595,0.16535981594067886,0.000651547081523064
ZWE,2012,0.10783928878612788,0.7261178778868405,0.1653535761639939,0.000689257163037685
ZWE,2013,0.10786226078056226,0.7262725558262486,0.16538879983729135,0.0004763835558977236
ZWE,2014,0.10791255097941883,0.7266111766560011,0.16546591145219416,1.0360912385865075e-05
ZWE,2015,0.10791241625179038,0.7266102693878899,0.1654657048552474,1.1609505072232728e-05
ZWE,2016,0.10791239939045547,0.7266101559795353,0.1654656790439274,1.1765586081930071e-05
ZWE,2017,0.10791261762423034,0.7266116252798337,0.16546601365727753,9.743438658526639e-06
ZWE,2018,0.10791261501716755,0.7266116077381998,0.16546600970767747,9.767536955278994e-06
ZWE,2019,0.10788925423664388,0.726454311845345,0.16543018978534954,0.00022624413266169276
ZWE,2020,0.10789773527238908,0.726511417456445,0.1654431940990993,0.00014765317206652873
